,implementing_agency_name,numeric_year,country_name,dac_category_name,region_name,income_group_name,constant_amount
17981,Millennium Challenge Corp.,2014,Mongolia,Other,East Asia and Oceania,Lower Middle Income Country,1110811
17982,Millennium Challenge Corp.,2014,Morocco,Administrative Costs,Middle East and North Africa,Lower Middle Income Country,5762381
17983,Millennium Challenge Corp.,2014,Morocco,Agriculture,Middle East and North Africa,Lower Middle Income Country,50233659
17984,Millennium Challenge Corp.,2014,Morocco,Economic Growth,Middle East and North Africa,Lower Middle Income Country,17470011
17985,Millennium Challenge Corp.,2014,Morocco,Education,Middle East and North Africa,Lower Middle Income Country,678217
17987,Millennium Challenge Corp.,2014,Morocco,Infrastructure,Middle East and North Africa,Lower Middle Income Country,809551
17989,Millennium Challenge Corp.,2014,Mozambique,Administrative Costs,Sub-Saharan Africa,Low Income Country,3785546
17990,Millennium Challenge Corp.,2014,Mozambique,Agriculture,Sub-Saharan Africa,Low Income Country,1920353
17991,Millennium Challenge Corp.,2014,Mozambique,Governance,Sub-Saharan Africa,Low Income Country,3724627
17992,Millennium Challenge Corp.,2014,Mozambique,Health and Population,Sub-Saharan Africa,Low Income Country,26268735
17993,Millennium Challenge Corp.,2014,Mozambique,Infrastructure,Sub-Saharan Africa,Low Income Country,18409378
17994,Millennium Challenge Corp.,2014,Mozambique,Other,Sub-Saharan Africa,Low Income Country,1366488
17995,Millennium Challenge Corp.,2014,Namibia,Administrative Costs,Sub-Saharan Africa,Upper Middle Income Country,1848697
17996,Millennium Challenge Corp.,2014,Namibia,Agriculture,Sub-Saharan Africa,Upper Middle Income Country,13711366
17997,Millennium Challenge Corp.,2014,Namibia,Economic Growth,Sub-Saharan Africa,Upper Middle Income Country,32834467
17998,Millennium Challenge Corp.,2014,Namibia,Education,Sub-Saharan Africa,Upper Middle Income Country,44576949
17999,Millennium Challenge Corp.,2014,Namibia,Health and Population,Sub-Saharan Africa,Upper Middle Income Country,553550
18000,Millennium Challenge Corp.,2014,Namibia,Infrastructure,Sub-Saharan Africa,Upper Middle Income Country,314584
18001,Millennium Challenge Corp.,2014,Namibia,Other,Sub-Saharan Africa,Upper Middle Income Country,776796
18002,Millennium Challenge Corp.,2014,Nepal,Administrative Costs,South and Central Asia,Low Income Country,584640
18009,Millennium Challenge Corp.,2014,Niger,Other,Sub-Saharan Africa,Low Income Country,727661
18010,Millennium Challenge Corp.,2014,Philippines,Administrative Costs,East Asia and Oceania,Lower Middle Income Country,6840225
18012,Millennium Challenge Corp.,2014,Philippines,Governance,East Asia and Oceania,Lower Middle Income Country,32182839
18013,Millennium Challenge Corp.,2014,Philippines,Infrastructure,East Asia and Oceania,Lower Middle Income Country,37887138
18014,Millennium Challenge Corp.,2014,Philippines,Other,East Asia and Oceania,Lower Middle Income Country,428903
18015,Millennium Challenge Corp.,2014,Rwanda,Other,Sub-Saharan Africa,Low Income Country,312364
18020,Millennium Challenge Corp.,2014,Senegal,Administrative Costs,Sub-Saharan Africa,Low Income Country,5453770
18021,Millennium Challenge Corp.,2014,Senegal,Agriculture,Sub-Saharan Africa,Low Income Country,57075983
18023,Millennium Challenge Corp.,2014,Senegal,Infrastructure,Sub-Saharan Africa,Low Income Country,74022943
18024,Millennium Challenge Corp.,2014,Senegal,Other,Sub-Saharan Africa,Low Income Country,151941
18027,Millennium Challenge Corp.,2014,Tanzania,Administrative Costs,Sub-Saharan Africa,Low Income Country,2132569
18029,Millennium Challenge Corp.,2014,Tanzania,Health and Population,Sub-Saharan Africa,Low Income Country,5214607
18030,Millennium Challenge Corp.,2014,Tanzania,Infrastructure,Sub-Saharan Africa,Low Income Country,69780299
18031,Millennium Challenge Corp.,2014,Tanzania,Other,Sub-Saharan Africa,Low Income Country,1056796
18032,Millennium Challenge Corp.,2014,Tunisia,Administrative Costs,Middle East and North Africa,Lower Middle Income Country,428643
18033,Millennium Challenge Corp.,2014,Zambia,Administrative Costs,Sub-Saharan Africa,Lower Middle Income Country,6349575
18035,Millennium Challenge Corp.,2014,Zambia,Health and Population,Sub-Saharan Africa,Lower Middle Income Country,2668491
18036,Millennium Challenge Corp.,2014,Zambia,Infrastructure,Sub-Saharan Africa,Lower Middle Income Country,382377
18037,Millennium Challenge Corp.,2014,Zambia,Other,Sub-Saharan Africa,Lower Middle Income Country,854946
18038,Millennium Challenge Corp.,2015,Armenia,Other,Europe and Eurasia,Lower Middle Income Country,226286
18039,Millennium Challenge Corp.,2015,Benin,Administrative Costs,Sub-Saharan Africa,Low Income Country,269089
18040,Millennium Challenge Corp.,2015,Benin,Agriculture,Sub-Saharan Africa,Low Income Country,273938
18043,Millennium Challenge Corp.,2015,Benin,Infrastructure,Sub-Saharan Africa,Low Income Country,4372203
18044,Millennium Challenge Corp.,2015,Benin,Other,Sub-Saharan Africa,Low Income Country,551019
18045,Millennium Challenge Corp.,2015,BurkinaFaso,Administrative Costs,Sub-Saharan Africa,Low Income Country,2560111
18046,Millennium Challenge Corp.,2015,BurkinaFaso,Agriculture,Sub-Saharan Africa,Low Income Country,3364185
18049,Millennium Challenge Corp.,2015,BurkinaFaso,Governance,Sub-Saharan Africa,Low Income Country,3505676
18050,Millennium Challenge Corp.,2015,BurkinaFaso,Infrastructure,Sub-Saharan Africa,Low Income Country,18810074
18051,Millennium Challenge Corp.,2015,BurkinaFaso,Other,Sub-Saharan Africa,Low Income Country,1222289
18052,Millennium Challenge Corp.,2015,CapeVerde,Administrative Costs,Sub-Saharan Africa,Lower Middle Income Country,1218636
18055,Millennium Challenge Corp.,2015,CapeVerde,Health and Population,Sub-Saharan Africa,Lower Middle Income Country,8106009
18056,Millennium Challenge Corp.,2015,CapeVerde,Infrastructure,Sub-Saharan Africa,Lower Middle Income Country,367630
18057,Millennium Challenge Corp.,2015,CapeVerde,Other,Sub-Saharan Africa,Lower Middle Income Country,1375031
18059,Millennium Challenge Corp.,2015,ElSalvador,Administrative Costs,Western Hemisphere,Lower Middle Income Country,1023742
18063,Millennium Challenge Corp.,2015,ElSalvador,Infrastructure,Western Hemisphere,Lower Middle Income Country,507043
18064,Millennium Challenge Corp.,2015,ElSalvador,Other,Western Hemisphere,Lower Middle Income Country,792587
18065,Millennium Challenge Corp.,2015,Georgia,Administrative Costs,Europe and Eurasia,Upper Middle Income Country,2725859
18066,Millennium Challenge Corp.,2015,Georgia,Economic Growth,Europe and Eurasia,Upper Middle Income Country,181986
18067,Millennium Challenge Corp.,2015,Georgia,Education,Europe and Eurasia,Upper Middle Income Country,9031656
18069,Millennium Challenge Corp.,2015,Georgia,Infrastructure,Europe and Eurasia,Upper Middle Income Country,431816
18070,Millennium Challenge Corp.,2015,Georgia,Other,Europe and Eurasia,Upper Middle Income Country,443192
18071,Millennium Challenge Corp.,2015,Ghana,Administrative Costs,Sub-Saharan Africa,Lower Middle Income Country,4240223
18073,Millennium Challenge Corp.,2015,Ghana,Economic Growth,Sub-Saharan Africa,Lower Middle Income Country,488762
18075,Millennium Challenge Corp.,2015,Ghana,Infrastructure,Sub-Saharan Africa,Lower Middle Income Country,2788535
18076,Millennium Challenge Corp.,2015,Ghana,Other,Sub-Saharan Africa,Lower Middle Income Country,671331
18077,Millennium Challenge Corp.,2015,Guatemala,Administrative Costs,Western Hemisphere,Lower Middle Income Country,504343
18080,Millennium Challenge Corp.,2015,Honduras,Administrative Costs,Western Hemisphere,Lower Middle Income Country,143269
18082,Millennium Challenge Corp.,2015,Honduras,Governance,Western Hemisphere,Lower Middle Income Country,2187030
18084,Millennium Challenge Corp.,2015,Indonesia,Administrative Costs,East Asia and Oceania,Lower Middle Income Country,9980191
18085,Millennium Challenge Corp.,2015,Indonesia,Agriculture,East Asia and Oceania,Lower Middle Income Country,509345
18086,Millennium Challenge Corp.,2015,Indonesia,Economic Growth,East Asia and Oceania,Lower Middle Income Country,254993
18088,Millennium Challenge Corp.,2015,Indonesia,Governance,East Asia and Oceania,Lower Middle Income Country,7577325
18089,Millennium Challenge Corp.,2015,Indonesia,Health and Population,East Asia and Oceania,Lower Middle Income Country,26780390
18090,Millennium Challenge Corp.,2015,Indonesia,Other,East Asia and Oceania,Lower Middle Income Country,6990177
18091,Millennium Challenge Corp.,2015,Jordan,Administrative Costs,Middle East and North Africa,Upper Middle Income Country,2162029
18092,Millennium Challenge Corp.,2015,Jordan,Health and Population,Middle East and North Africa,Upper Middle Income Country,75885187
18093,Millennium Challenge Corp.,2015,Jordan,Infrastructure,Middle East and North Africa,Upper Middle Income Country,1018528
18094,Millennium Challenge Corp.,2015,Jordan,Other,Middle East and North Africa,Upper Middle Income Country,274836
18098,Millennium Challenge Corp.,2015,Lesotho,Infrastructure,Sub-Saharan Africa,Lower Middle Income Country,210083
18099,Millennium Challenge Corp.,2015,Lesotho,Other,Sub-Saharan Africa,Lower Middle Income Country,199018
18100,Millennium Challenge Corp.,2015,Liberia,Administrative Costs,Sub-Saharan Africa,Low Income Country,308661
18102,Millennium Challenge Corp.,2015,Liberia,Infrastructure,Sub-Saharan Africa,Low Income Country,493102
18104,Millennium Challenge Corp.,2015,Malawi,Administrative Costs,Sub-Saharan Africa,Low Income Country,6618970
18105,Millennium Challenge Corp.,2015,Malawi,Agriculture,Sub-Saharan Africa,Low Income Country,722288
18107,Millennium Challenge Corp.,2015,Malawi,Health and Population,Sub-Saharan Africa,Low Income Country,446125
18108,Millennium Challenge Corp.,2015,Malawi,Infrastructure,Sub-Saharan Africa,Low Income Country,13642475
18109,Millennium Challenge Corp.,2015,Malawi,Other,Sub-Saharan Africa,Low Income Country,595405
18110,Millennium Challenge Corp.,2015,Moldova,Administrative Costs,Europe and Eurasia,Lower Middle Income Country,3784491
18111,Millennium Challenge Corp.,2015,Moldova,Agriculture,Europe and Eurasia,Lower Middle Income Country,51880729
18113,Millennium Challenge Corp.,2015,Moldova,Infrastructure,Europe and Eurasia,Lower Middle Income Country,27659802
18114,Millennium Challenge Corp.,2015,Moldova,Other,Europe and Eurasia,Lower Middle Income Country,565058
18117,Millennium Challenge Corp.,2015,Mongolia,Other,East Asia and Oceania,Lower Middle Income Country,1270716
18119,Millennium Challenge Corp.,2015,Morocco,Economic Growth,Middle East and North Africa,Lower Middle Income Country,645166
18120,Millennium Challenge Corp.,2015,Morocco,Education,Middle East and North Africa,Lower Middle Income Country,627544
18123,Millennium Challenge Corp.,2015,Morocco,Infrastructure,Middle East and North Africa,Lower Middle Income Country,194419
18124,Millennium Challenge Corp.,2015,Morocco,Other,Middle East and North Africa,Lower Middle Income Country,682111
18126,Millennium Challenge Corp.,2015,Mozambique,Other,Sub-Saharan Africa,Low Income Country,495056
18127,Millennium Challenge Corp.,2015,Namibia,Administrative Costs,Sub-Saharan Africa,Upper Middle Income Country,2192005
18128,Millennium Challenge Corp.,2015,Namibia,Agriculture,Sub-Saharan Africa,Upper Middle Income Country,2927001
18129,Millennium Challenge Corp.,2015,Namibia,Economic Growth,Sub-Saharan Africa,Upper Middle Income Country,7174243
18130,Millennium Challenge Corp.,2015,Namibia,Education,Sub-Saharan Africa,Upper Middle Income Country,5943207
18132,Millennium Challenge Corp.,2015,Namibia,Infrastructure,Sub-Saharan Africa,Upper Middle Income Country,115662
18133,Millennium Challenge Corp.,2015,Namibia,Other,Sub-Saharan Africa,Upper Middle Income Country,1284357
18138,Millennium Challenge Corp.,2015,Niger,Economic Growth,Sub-Saharan Africa,Low Income Country,579692
18142,Millennium Challenge Corp.,2015,Niger,Infrastructure,Sub-Saharan Africa,Low Income Country,132673
18143,Millennium Challenge Corp.,2015,Niger,Other,Sub-Saharan Africa,Low Income Country,401609
18144,Millennium Challenge Corp.,2015,Philippines,Administrative Costs,East Asia and Oceania,Lower Middle Income Country,3608654
18145,Millennium Challenge Corp.,2015,Philippines,Governance,East Asia and Oceania,Lower Middle Income Country,37698319
18146,Millennium Challenge Corp.,2015,Philippines,Infrastructure,East Asia and Oceania,Lower Middle Income Country,47748165
18147,Millennium Challenge Corp.,2015,Philippines,Other,East Asia and Oceania,Lower Middle Income Country,433784
18153,Millennium Challenge Corp.,2015,Senegal,Administrative Costs,Sub-Saharan Africa,Low Income Country,6574916
18154,Millennium Challenge Corp.,2015,Senegal,Agriculture,Sub-Saharan Africa,Low Income Country,54030603
18156,Millennium Challenge Corp.,2015,Senegal,Infrastructure,Sub-Saharan Africa,Low Income Country,112984869
18157,Millennium Challenge Corp.,2015,Senegal,Other,Sub-Saharan Africa,Low Income Country,351958
18159,Millennium Challenge Corp.,2015,SierraLeone,Infrastructure,Sub-Saharan Africa,Low Income Country,860736
18164,Millennium Challenge Corp.,2015,Tanzania,Infrastructure,Sub-Saharan Africa,Low Income Country,4623199
18165,Millennium Challenge Corp.,2015,Tanzania,Other,Sub-Saharan Africa,Low Income Country,1323747
18166,Millennium Challenge Corp.,2015,Zambia,Administrative Costs,Sub-Saharan Africa,Lower Middle Income Country,7745998
18168,Millennium Challenge Corp.,2015,Zambia,Health and Population,Sub-Saharan Africa,Lower Middle Income Country,6870652
18169,Millennium Challenge Corp.,2015,Zambia,Infrastructure,Sub-Saharan Africa,Lower Middle Income Country,725652
18170,Millennium Challenge Corp.,2015,Zambia,Other,Sub-Saharan Africa,Lower Middle Income Country,580087
18171,National Science Foundation,2001,Armenia,Governance,Europe and Eurasia,Lower Middle Income Country,1998082
18172,National Science Foundation,2001,Azerbaijan,Governance,Europe and Eurasia,Upper Middle Income Country,159847
18173,National Science Foundation,2001,Georgia,Governance,Europe and Eurasia,Upper Middle Income Country,186488
18174,National Science Foundation,2001,Kazakhstan,Governance,South and Central Asia,Upper Middle Income Country,919118
18175,National Science Foundation,2001,Kyrgyzstan,Governance,South and Central Asia,Lower Middle Income Country,213129
18176,National Science Foundation,2001,Moldova,Governance,Europe and Eurasia,Lower Middle Income Country,2690750
18177,National Science Foundation,2001,Russia,Governance,Europe and Eurasia,Upper Middle Income Country,6154093
18180,National Science Foundation,2001,Ukraine,Governance,Europe and Eurasia,Lower Middle Income Country,626066
18181,National Science Foundation,2001,Uzbekistan,Governance,South and Central Asia,Lower Middle Income Country,586104
18182,National Science Foundation,2002,Armenia,Governance,Europe and Eurasia,Lower Middle Income Country,1769635
18183,National Science Foundation,2002,Azerbaijan,Governance,Europe and Eurasia,Upper Middle Income Country,537445
18184,National Science Foundation,2002,Georgia,Governance,Europe and Eurasia,Upper Middle Income Country,1074889
18185,National Science Foundation,2002,Kazakhstan,Governance,South and Central Asia,Upper Middle Income Country,865155
18186,National Science Foundation,2002,Kyrgyzstan,Governance,South and Central Asia,Lower Middle Income Country,150747
18187,National Science Foundation,2002,Moldova,Governance,Europe and Eurasia,Lower Middle Income Country,2870742
18188,National Science Foundation,2002,Russia,Governance,Europe and Eurasia,Upper Middle Income Country,7366927
18190,National Science Foundation,2002,Ukraine,Governance,Europe and Eurasia,Lower Middle Income Country,1087998
18191,National Science Foundation,2002,Uzbekistan,Governance,South and Central Asia,Lower Middle Income Country,1533684
18192,National Science Foundation,2003,Armenia,Governance,Europe and Eurasia,Lower Middle Income Country,1685001
